listing_id,vid_vin,date_min,date_max,days_seen,listing_stock,listing_price,listing_type,listing_mileage,vehicle_year,vehicle_make,vehicle_model,vehicle_trim,vehicle_style,vehicle_color_exterior,vehicle_color_interior,va_seller_id,va_seller_name,va_seller_address,va_seller_city,va_seller_state,va_seller_zip,va_seller_county,va_seller_country,va_seller_websites,va_seller_phones,va_seller_type,va_seller_makes,va_seller_inventory_count_total,va_seller_inventory_count_new,va_seller_inventory_count_used,vdp_url,ymmt_id,listing_description,listing_features,vehicle_title,vehicle_subtitle,vehicle_type,vehicle_truck_cab_style,vehicle_truck_bed_style,vehicle_engine,vehicle_engine_size,vehicle_engine_cylinders,vehicle_transmission,vehicle_transmission_type,vehicle_transmission_speed,vehicle_drivetrain,vehicle_doors,vehicle_fuel_type,vehicle_fuel_efficiency,vehicle_fuel_efficiency_highway,vehicle_fuel_efficiency_city,vehicle_history_description,vehicle_history_critical_count,vehicle_history_accident_count,vehicle_history_theft_count,vehicle_history_salvage_count,vehicle_history_service_count,vehicle_history_owner_count,portal_urls,portal_deal_ratings,portal_days_online,portal_prices,portal_titles,vdp_url_last_crawled,vehicle_history_report_urls,va_seller_portal_websites,va_seller_portal_urls
4.85306E+18,2C3CDZBT8PH504075,7/25/2023,9/18/2023,56,67176,35000,Certified,5365,2023,Dodge,Challenger,R/T,R/T 2dr Coupe,Granite Crystal Metallic Clear,Black,autosavvy-duncanville_duncanville_tx,Autosavvy Duncanville,611 I-20,Duncanville,TX,75116,Dallas County,USA,https://www.autosavvy.com,469-699-8209,Independent,,4984,0,3353,https://www.autosavvy.com/inventory/fort-worth-tx-certified-used-2023-dodge-challenger-rt-rwd-2d-coupe-2c3cdzbt8ph504075/,2023_dodge_challenger_rt-plus,"Challenger R/T, HEMI 5.7L V8 Multi Displacement VVT, RWD, Granite Crystal Metallic Clearcoat, Black Cloth, Air Conditioning, Apple CarPlay/Android Auto, Auto-dimming Rear-View mirror, Delay-off headlights, Front Bucket Seats, Fully automatic headlights, Illuminated entry, ParkView Rear Back-Up Camera, Quick Order Package 28H, Radio: Uconnect 4 w/7"" Display, Remote keyless entry, Security system, Split folding rear seat, Steering wheel mounted audio controls, Traction control. This car has a Branded Title and comes with a FREE 5-Year / 100,000 Mile Limited Powertrain Warranty. Learn why tens of thousands of AutoSavvy customers agree that Branded Titles offer the best value. Call, come in for a test drive, or visit AutoSavvy.com/branded-titles today. How has AutoSavvy become the nation's largest dealer of Branded Title vehicles? It's simple, we offer amazing inventory, unbeatable prices, and a 5-star buying experience. At AutoSavvy you'll save thousands without sacrificing quality, afford a newer model year, higher trim level, and lower miles than what you might have been expecting in your price range. AutoSavvy, Your Source for Savings - AutoSavvy.com. We work hard to make sure the information on this site is correct, but sometimes mistakes happen. To make sure the information is right, please speak with a Sales Representative either by calling us or visiting us at the dealership. Quick Order Package 28H,276 Watt Amplifier,6 Speakers,AM/FM radio,GPS Antenna Input,Integrated Center Stack Radio,Media Hub (2 USB, AUX),Radio data system,Radio: Uconnect 4 w/7"" Display,SiriusXM Satellite Radio,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,ParkView Rear Back-Up Camera,Delay-off headlights,Fully automatic headlights,Panic alarm,Security system,Speed control,Body Color Exterior Mirrors,Bumpers: body-color,Exterior Mirrors w/Heating Element,Front License Plate Bracket,Heated door mirrors,Power door mirrors,Spoiler,Apple CarPlay,Apple CarPlay/Android Auto,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter,Google Android Auto,Houndstooth Cloth Performance Seats,Illuminated entry,Integrated Voice Command w/Bluetooth,Leather Shift Knob,Manuf Statement of Origin,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Sport steering wheel,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,USB Host Flip,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Alloy wheels,Rhombi 2-Pc Wheel Center Cap,Wheels: 20"" x 8.0"" Machined w/Granite Pocket,Variably intermittent wipers","Android Auto, Apple Car-Play, Backup Camera, Bluetooth, Keyless Entry, Leather Seats, Power Seats, Satellite Radio Ready",Used 2023 Dodge Challenger R/T,,Coupe,,,5.7L V8,5.7,8,Automatic 8-Speed,Automatic,8,RWD,2 doors,Gasoline Fuel,20.05 MPG,25 MPG,16 MPG,,1,0,0,1,0,1,"https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689201206,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action#listing=362464111,https://www.cars.com/vehicledetail/d2af1920-858d-47f4-85ca-85c46e9b78bd/,https://www.carsforsale.com/vehicle/details/95659750,https://www.edmunds.com/dodge/challenger/2023/vin/2C3CDZBT8PH504075/",edmunds.com:TITLE ISSUES REPORTED,cargurus.com:13,"cars.com:35000,autotrader.com:35000,cargurus.com:35700,edmunds.com:35000,carsforsale.com:35000","cars.com:2023 Dodge Challenger R/T,autotrader.com:Used 2023 Dodge Challenger R/T,cargurus.com:2023 Dodge Challenger R/T RWD,edmunds.com:2023 Dodge Challenger,carsforsale.com:2023 Dodge Challenger",1695009600,https://www.autocheck.com/vehiclehistory/?vin=2C3CDZBT8PH504075&siteID=7071,cars.com:autosavvy.com;autotrader.com:autosavvy.com;cargurus.com:autosavvy.com;edmunds.com:autosavvy.com,"https://www.autotrader.com/car-dealers/fort-worth-tx-76137/73190369,https://www.cargurus.com/Cars/m-AutoSavvy-Fort-Worth-sp443596,https://www.cars.com/dealers/6000260,https://www.edmunds.com/dealerships/all/arizona/gilbert/AutoSavvyGilbert_1908081"
8.17992E+18,5N1BT3BB8PC797361,8/12/2023,9/18/2023,38,24693688,30998,Used,9153,2023,Nissan,Rogue,SV,SUV,Silver,Black,carmax_tallahassee_fl,Carmax,3500 W Tennessee St,Tallahassee,FL,32304,Leon County,USA,https://www.carmax.com,850-574-5177,Independent,,51781,,,https://www.carmax.com/car/24693688,2023_nissan_rogue_sv,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $150 documentary fee (not required by law). Price assumes that final purchase will be made in the State of TX, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours. 4WD/AWD|Turbo Charged Engine|Satellite Radio Ready|Parking Sensors|Rear View Camera|Auxiliary Audio Input|Alloy Wheels|Overhead Airbags|Traction Control|Side Airbags|AM/FM Stereo|Rear Defroster|Air Conditioning|Power Windows|ABS Brakes|Power Locks|Power Mirrors|Cloth Seats|Automatic Transmission|Smart Key|Bluetooth Technology|Android Auto|Automated Cruise Control|Remote Start|Lane Departure Warning|Apple CarPlay|Power Seat(s)|Blind Spot Monitor|2 keys, guaranteed","""Alloy Wheels"",""Rear Defroster"",""Parking Sensors"",""4WD/AWD"",""Power Locks"",""Power Mirrors"",""Smart Key"",""Bluetooth Technology"",""Android Auto"",""Automated Cruise Control"",""Traction Control"",""Remote Start"",""ABS Brakes"",""AM/FM Stereo"",""Lane Departure Warning"",""Apple CarPlay"",""Rear View Camera"",""Satellite Radio Ready"",""Auxiliary Audio Input"",""Side Airbags"",""Overhead Airbags"",""Cloth Seats"",""Power Seat(s)"",""Turbo Charged Engine"",""Blind Spot Monitor"",""Air Conditioning"",""Automatic Transmission"",""Power Windows""",2023 Nissan Rogue,,4D Sport Utility,,,1.5L I3 12V GDI DOHC Turbo,1.5,,Automatic CVT,Automatic,0,All-wheel Drive,4 doors,Gasoline,31.15 MPG,35,28,,0,0,0,0,0,1,"https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action#listing=364094361,https://www.cars.com/vehicledetail/75ed0fb6-bea1-4529-aa61-07a203838314/,https://www.edmunds.com/nissan/rogue/2023/vin/5N1BT3BB8PC797361/","edmunds.com:ABOVE MARKET,cars.com:GOOD,cargurus.com:POOR","edmunds.com:10,cargurus.com:13","cars.com:30998,edmunds.com:30998,cargurus.com:31998","cars.com:2023 Nissan Rogue SV,edmunds.com:2023 Nissan Rogue,cargurus.com:2023 Nissan Rogue SV AWD",1694923200,https://www.autocheck.com/vehiclehistory/?vin=5N1BT3BB8PC797361&siteID=7071,edmunds.com:carmax.com;cargurus.com:carmax.com;cars.com:carmax.com,"https://www.cargurus.com/Cars/m-CarMax-Fort-Bend--Now-offering-Express-Pickup-and-Home-Delivery-sp376159,https://www.cars.com/dealers/172905,https://www.cars.com/dealers/5363120,https://www.edmunds.com/dealerships/all/texas/plano/CarMax_31,https://www.edmunds.com/dealerships/all/texas/richmond/CarMax_899007,https://www.edmunds.com/dealerships/all/virginia/richmond/CarMax_1916836"
-6.2757E+18,WMZ83BR06R3R85103,8/21/2023,9/18/2023,29,13796,39710,New,,2024,MINI,Countryman All4,Cooper S,Cooper S ALL4 4dr Wagon All-Wheel Drive-Wheel Drive (2.0L 4cyl Turbo 8A),Island Blue Metallic,Carbon Black Sensatec Leatherette,passport-mini-of-alexandria_alexandria_va,Mini Of Alexandria,5990 Duke St,Alexandria,VA,22304,,USA,https://www.miniofalexandria.com,"703-751-4630,888-984-4873,240-695-5305",Franchise,MINI,282,217,65,https://www.miniofalexandria.com/new-Alexandria-2024-MINI-Cooper+S-Countryman+All4-WMZ83BR06R3R85103,2024_mini_countryman_cooper-s-all4,,,2024 MINI Countryman Cooper S ALL4,2024 MINI COOPER S COUNTRYMAN ALL4 SIGNATURE,4D Sport Utility,,,gas,2,,Automatic,Automatic,8,all wheel drive,,Gasoline,,31,23,,0,0,0,0,0,0,"https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=693345022,https://www.cars.com/vehicledetail/020f6521-164b-44ac-bbcf-8882f37b5daf/,https://www.edmunds.com/mini/countryman/2024/vin/WMZ83BR06R3R85103/",edmunds.com:ABOVE MARKET,edmunds.com:2,"cars.com:39710,autotrader.com:39710,edmunds.com:39710","cars.com:2024 MINI Countryman Cooper S ALL4,autotrader.com:New 2024 MINI Cooper Countryman S w/ Storage Package,edmunds.com:2024 MINI Countryman",1694923200,,cars.com:miniofalexandria.com;autotrader.com:miniofalexandria.com;edmunds.com:miniofalexandria.com,"https://www.autotrader.com/car-dealers/alexandria-va-22304/70603,https://www.cars.com/dealers/2535,https://www.edmunds.com/dealerships/all/virginia/alexandria/PassportMINIofAlexandria"
-3.76474E+18,5J8YD4H59KL033922,9/5/2023,9/14/2023,10,24753675,33998,Used,40848,2019,Acura,MDX,3.5L w/Technology Package,SUV,Gray,Black,carmax_pineville_nc,Carmax,10510 Cadillac St,Pineville,NC,28134,Mecklenburg County,USA,https://www.carmax.com,"704-553-7333,704-551-6202",Independent,,51781,,,https://www.carmax.com/car/24753675,2019_acura_mdx_tech-7p,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $399 CarMax processing fee (not required by law). Price assumes that final purchase will be made in the State of KS, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours. Prior Use: LEASED VEHICLE Technology Package|4WD/AWD|Leather Seats|Satellite Radio Ready|Parking Sensors|Rear View Camera|Fold-Away Third Row|Sunroof(s)|Navigation System|Front Seat Heaters|Auxiliary Audio Input|Alloy Wheels|Overhead Airbags|Traction Control|Side Airbags|20 Inch Plus Wheels|Rear Air Conditioning|Memory Seat(s)|AM/FM Stereo|Rear Defroster|Air Conditioning|Power Windows|ABS Brakes|Power Locks|CD Audio|Power Mirrors|Automatic Transmission|Automated Cruise Control|Power Seat(s)|Third Row Seat|Power Hatch/Deck Lid|Bluetooth Technology|Lane Departure Warning|Blind Spot Monitor|Remote Start|Apple CarPlay|Smart Key|Android Auto|SiriusXM Trial Available|2 keys, guaranteed","""Power Locks"",""Sunroof(s)"",""Power Windows"",""Auxiliary Audio Input"",""CD Audio"",""AM/FM Stereo"",""Rear Defroster"",""Air Conditioning"",""Automatic Transmission"",""Automated Cruise Control"",""Rear Air Conditioning"",""ABS Brakes"",""Leather Seats"",""Power Seat(s)"",""Memory Seat(s)"",""Front Seat Heaters"",""Third Row Seat"",""Fold-Away Third Row"",""Power Mirrors"",""Navigation System"",""20 Inch Plus Wheels"",""Alloy Wheels"",""Satellite Radio Ready"",""Traction Control"",""Side Airbags"",""Overhead Airbags"",""Power Hatch/Deck Lid"",""Rear View Camera"",""Parking Sensors"",""Bluetooth Technology"",""Lane Departure Warning"",""Blind Spot Monitor"",""Remote Start"",""Apple CarPlay"",""Smart Key"",""Android Auto"",""4WD/AWD"",""SiriusXM Trial Available""",2019 Acura MDX SH-AWD with Technology Package,,4D Sport Utility,,,3.5L V6 24V GDI SOHC,3.5,,9-Speed Automatic,Automatic,9,All-wheel Drive,4 doors,Gasoline,22.15 MPG,26,19,,0,0,0,0,0,1,"https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action#listing=365856820,https://www.cars.com/vehicledetail/fe4be5a7-1d42-4642-8fa5-3aaa7a078d7b/,https://www.edmunds.com/acura/mdx/2019/vin/5J8YD4H59KL033922/","cargurus.com:FAIR,edmunds.com:ABOVE MARKET,cars.com:GREAT","cargurus.com:0,edmunds.com:1","cargurus.com:33998,cars.com:33998,edmunds.com:33998","cargurus.com:2019 Acura MDX SH-AWD with Technology Package,cars.com:2019 Acura MDX 3.5L w/Technology Package,edmunds.com:2019 Acura MDX",1694577600,https://www.autocheck.com/vehiclehistory/?vin=5J8YD4H59KL033922&siteID=7071,cargurus.com:carmax.com;cars.com:carmax.com;edmunds.com:carmax.com,"https://www.cargurus.com/Cars/m-CarMax-Kansas-City--Now-offering-Express-Pickup-sp334434,https://www.cars.com/dealers/172896,https://www.edmunds.com/dealerships/all/kansas/merriam/CarMaxKansasCityNowofferingCurbsidePickup_822970"
4.7066E+18,2T2BZMCA3HC076786,9/2/2023,9/11/2023,10,24753824,36998,Used,65190,2017,Lexus,RX 350,F Sport,SUV,Black,Red,carmax_salem_or,Carmax,395 Lancaster Dr SE,Salem,OR,97317,Marion County,USA,https://www.carmax.com,"971-345-3111,833-740-0442",Independent,,51781,,,https://www.carmax.com/car/24753824,2017_lexus_rx-350_f-sport,,"""Power Locks"",""Sunroof(s)"",""Power Windows"",""AM/FM Stereo"",""CD Audio"",""Air Conditioning"",""Rear Defroster"",""Auxiliary Audio Input"",""Automated Cruise Control"",""Automatic Transmission"",""Leather Seats"",""Power Seat(s)"",""Memory Seat(s)"",""Front Seat Heaters"",""Power Mirrors"",""4WD/AWD"",""Navigation System"",""Alloy Wheels"",""20 Inch Plus Wheels"",""Adjustable Suspension"",""Traction Control"",""Satellite Radio Ready"",""A/C Seat(s)"",""ABS Brakes"",""Side Airbags"",""Heated Steering Wheel"",""Rear View Camera"",""Parking Sensors"",""Power Hatch/Deck Lid"",""Bluetooth Technology"",""Blind Spot Monitor"",""Smart Key"",""Lane Departure Warning"",""Overhead Airbags"",""SiriusXM Trial Available"",""Premium Sound""",2017 Lexus RX 350 F Sport,,4D Sport Utility,,,3.5L V6 24V MPFI DOHC,3.5,,8-Speed Automatic,Automatic,8,All-wheel Drive,,,,26,19,,0,0,0,0,0,0,"https://www.cars.com/vehicledetail/dc925cbe-2da2-47b9-b147-f60f10fd40e1/,https://www.edmunds.com/lexus/rx-350/2017/vin/2T2BZMCA3HC076786/","edmunds.com:FAIR,cars.com:GOOD",edmunds.com:1,"edmunds.com:36998,cars.com:36998","edmunds.com:2017 Lexus RX 350,cars.com:2017 Lexus RX 350 F Sport",1694318400,,edmunds.com:carmax.com;cars.com:carmax.com,"https://www.cars.com/dealers/172896,https://www.edmunds.com/dealerships/all/kansas/merriam/CarMaxKansasCityNowofferingCurbsidePickup_822970"
-5.00297E+18,3C4NJDBB9KT683301,9/8/2023,9/18/2023,11,24714217,22998,Used,53921,2019,Jeep,Compass,Altitude,SUV,White,Black,carmax_kenner_la,Carmax,1601 32nd St,Kenner,LA,70065,Jefferson Parish,USA,https://www.carmax.com,"504-290-5314,504-290-5328",Independent,,51781,,,https://www.carmax.com/car/24714217,2019_jeep_compass_latitude,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes the cost of optional equipment selected by the purchaser; and state and local taxes, tags, and registration and title fees; and $399 CarMax Processing Fee (not required by law). Price assumes that final purchase will be made in the State of TN, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours. Prior Use: FLEET Cold Weather Package|4WD/AWD|Rear View Camera|Front Seat Heaters|Auxiliary Audio Input|Cruise Control|Alloy Wheels|Overhead Airbags|Traction Control|Side Airbags|AM/FM Stereo|Rear Defroster|Air Conditioning|Power Windows|ABS Brakes|Power Locks|Power Mirrors|Automatic Transmission|Bluetooth Technology|Smart Key|Android Auto|Apple CarPlay|Heated Steering Wheel|Remote Start|Leatherette & Cloth|Power Seat(s)|SiriusXM Trial Available|2 keys, guaranteed","""4WD/AWD"",""Alloy Wheels"",""Rear Defroster"",""Power Mirrors"",""Power Locks"",""Power Windows"",""Bluetooth Technology"",""Smart Key"",""Front Seat Heaters"",""Rear View Camera"",""Traction Control"",""Auxiliary Audio Input"",""Android Auto"",""Air Conditioning"",""Apple CarPlay"",""Heated Steering Wheel"",""Remote Start"",""Overhead Airbags"",""Leatherette & Cloth"",""Side Airbags"",""Power Seat(s)"",""ABS Brakes"",""Cruise Control"",""Automatic Transmission"",""AM/FM Stereo"",""SiriusXM Trial Available""",2019 Jeep Compass,,4D Sport Utility,,,2.4L I4 16V MPFI SOHC,2.4,,9-Speed Automatic,Automatic,9,Four-wheel Drive,4 doors,Gasoline,25.6 MPG,30,22,,0,0,0,0,0,1,"https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action#listing=366168031,https://www.cars.com/vehicledetail/0cbe2fdf-4d07-4bf3-8dbd-fef1e7295067/,https://www.edmunds.com/jeep/compass/2019/vin/3C4NJDBB9KT683301/","cargurus.com:GOOD,edmunds.com:ABOVE MARKET,cars.com:GOOD","cargurus.com:1,edmunds.com:1","cargurus.com:21998,edmunds.com:22998,cars.com:22998","cargurus.com:2019 Jeep Compass Altitude 4WD,edmunds.com:2019 Jeep Compass,cars.com:2019 Jeep Compass Altitude",1694923200,,cargurus.com:carmax.com;edmunds.com:carmax.com;cars.com:carmax.com,"https://www.cargurus.com/Cars/m-CarMax-Chattanooga--Now-offering-Express-Pickup-sp292156,https://www.cars.com/dealers/149308,https://www.cars.com/dealers/210094,https://www.edmunds.com/dealerships/all/tennessee/chattanooga/CarMax_246"
6.52173E+18,4S4BTANC3M3205062,9/7/2023,9/18/2023,12,PM3205062,32999,Used,26566,2021,Subaru,Outback,Limited,SUV,Ice Silver Metallic,Gray,northwest-motorsport_marysville_wa,Northwest Motorsport,3520 136th St NE,Marysville,WA,98271,Snohomish County,USA,https://www.nwmsrocks.com,"206-800-6553,360-317-0588",Independent,,674,,530,,2021_subaru_outback_limited,"Clean Carfax One Owner AWD SUV with Backup Camera Backup Camera,Rear Defrost,Rear Wiper,Center Arm Rest,Leather Seats,Rear Arm Rest,Rear Shoulder Harness,Bucket Seats,Sunroof/Moonroof,Steering Wheel Audio Controls,Air Conditioning,Clock,Cruise Control,Bluetooth,Tilt Steering,AM/FM Radio,Center Console Shifter,Console,Digital Dash,Leather Wrapped Steering Wheel,Trip Odometer,Power Driver Seat,Power Steering,Power Door Locks,Power Mirrors,Power Windows,Heated Seats,Heated Steering Wheel,Power Memory Driver Seat,Power Passenger Seat,Fog/Driving Lamps,Alloy Wheels,Automatic Transmission,All Wheel Drive,Tinted Glass","Leather Seats, Sunroof/Moonroof, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",2021 Subaru Outback Limited,,,,,2.5L H4 16V GDI DOHC,2.5,,Automatic CVT,Automatic,,All-wheel Drive,4 doors,Gasoline,29.15 MPG,33 MPG,26 MPG,,0,0,0,0,0,1,"https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=693780180,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action#listing=365996695,https://www.cars.com/vehicledetail/4b045033-7137-447f-af15-ea8c9429b555/,https://www.edmunds.com/subaru/outback/2021/vin/4S4BTANC3M3205062/","autotrader.com:GOOD,cars.com:GOOD,cargurus.com:FAIR,edmunds.com:GOOD",cargurus.com:10,"autotrader.com:32999,cars.com:32999,cargurus.com:32999,edmunds.com:32999","autotrader.com:Used 2021 Subaru Outback Limited w/ Popular Package #2,cars.com:2021 Subaru Outback Limited,cargurus.com:2021 Subaru Outback Crossover Limited AWD,edmunds.com:2021 Subaru Outback",,"https://www.autocheck.com/vehiclehistory/?vin=4S4BTANC3M3205062&retail=true&siteId=7101,https://www.carfax.com/VehicleHistory/ar20/hwybjXsUSnSQIe9DKsh6Ieu7CKOoeU4pvMGlur_opoQ-A189iH-32S09dVCL24OZhZtWrn2-fNOTIvUWjBW5RQr1zUHEfq4g5yo",autotrader.com:nwmsrocks.com;cars.com:nwmsrocks.com;cargurus.com:nwmsrocks.com;edmunds.com:nwmsrocks.com,"https://www.autotrader.com/car-dealers/lynnwood-wa-98037/72703115,https://www.autotrader.com/car-dealers/marysville-wa-98271/72703119,https://www.autotrader.com/car-dealers/puyallup-wa-98370/72703113,https://www.cargurus.com/Cars/m-Northwest-Motorsport--Marysville-sp415833,https://www.cargurus.com/Cars/m-Northwest-Motorsport--Snohomish-sp380790,https://www.cars.com/dealers/5393978,https://www.cars.com/dealers/5393998,https://www.cars.com/dealers/5394357,https://www.edmunds.com/dealerships/all/washington/marysville/NorthwestMotorsportMarysville_1930362"
